Animal Name,Network Type,Manual GT Cells,Auto method GT Cells method 1 ,Auto method GT Cells method 2 ,Reconstructed Cells,Difference (gt- pred),Abs Difference,Error rate,Abs Error rate,removed overlapped cells,Difference (gt- pred_e),Abs Difference enh,Error rate enh,Abs Error rate enh
11ll1,Light-U-Net,473,465,465,468,-3,3.0,-0.6451612903225806,0.6451612903225806,438,27,27.0,5.806451612903226,5.806451612903226
11ll2,Light-U-Net,272,272,272,290,-18,18.0,-6.61764705882353,6.61764705882353,275,-3,3.0,-1.1029411764705883,1.1029411764705883
11ll3,Light-U-Net,165,165,165,185,-20,20.0,-12.121212121212121,12.121212121212121,172,-7,7.0,-4.242424242424243,4.242424242424243
11lr2,Light-U-Net,510,505,506,433,73,73.0,14.42687747035573,14.42687747035573,417,89,89.0,17.588932806324113,17.588932806324113
11lu1,Light-U-Net,412,409,409,377,32,32.0,7.823960880195599,7.823960880195599,365,44,44.0,10.757946210268948,10.757946210268948
11lu2,Light-U-Net,447,445,445,419,26,26.0,5.842696629213483,5.842696629213483,397,48,48.0,10.786516853932584,10.786516853932584
11lu3,Light-U-Net,356,356,356,349,7,7.0,1.9662921348314606,1.9662921348314606,334,22,22.0,6.179775280898876,6.179775280898876
11rd1,Light-U-Net,487,481,481,424,57,57.0,11.85031185031185,11.85031185031185,402,79,79.0,16.424116424116423,16.424116424116423
11rd3,Light-U-Net,158,158,158,200,-42,42.0,-26.582278481012654,26.582278481012654,187,-29,29.0,-18.354430379746837,18.354430379746837
11rl1,Light-U-Net,473,468,468,422,46,46.0,9.82905982905983,9.82905982905983,400,68,68.0,14.529914529914532,14.529914529914532
11rl3,Light-U-Net,267,265,265,270,-5,5.0,-1.8867924528301887,1.8867924528301887,253,12,12.0,4.528301886792453,4.528301886792453
11rr1,Light-U-Net,377,377,377,302,75,75.0,19.893899204244033,19.893899204244033,292,85,85.0,22.546419098143236,22.546419098143236
11rr2,Light-U-Net,373,368,367,352,15,15.0,4.087193460490464,4.087193460490464,331,36,36.0,9.809264305177113,9.809264305177113
11ru1,Light-U-Net,375,374,374,335,39,39.0,10.427807486631016,10.427807486631016,322,52,52.0,13.903743315508022,13.903743315508022
11ru2,Light-U-Net,420,415,415,340,75,75.0,18.072289156626507,18.072289156626507,320,95,95.0,22.89156626506024,22.89156626506024
11ru3,Light-U-Net,366,360,360,366,-6,6.0,-1.6666666666666667,1.6666666666666667,345,15,15.0,4.166666666666666,4.166666666666666
12ld2,Light-U-Net,413,409,409,415,-6,6.0,-1.466992665036675,1.466992665036675,388,21,21.0,5.134474327628362,5.134474327628362
12ll1,Light-U-Net,445,445,445,414,31,31.0,6.96629213483146,6.96629213483146,391,54,54.0,12.134831460674157,12.134831460674157
12ll2,Light-U-Net,506,500,500,440,60,60.0,12.0,12.0,412,88,88.0,17.599999999999998,17.599999999999998
12lr1,Light-U-Net,328,326,326,331,-5,5.0,-1.5337423312883436,1.5337423312883436,316,10,10.0,3.067484662576687,3.067484662576687
12lr2,Light-U-Net,258,257,257,261,-4,4.0,-1.556420233463035,1.556420233463035,249,8,8.0,3.11284046692607,3.11284046692607
12lr3,Light-U-Net,147,144,144,172,-28,28.0,-19.444444444444446,19.444444444444446,157,-13,13.0,-9.027777777777777,9.027777777777777
12lu1,Light-U-Net,545,543,543,458,85,85.0,15.65377532228361,15.65377532228361,426,117,117.0,21.54696132596685,21.54696132596685
12lu3,Light-U-Net,129,129,129,138,-9,9.0,-6.976744186046512,6.976744186046512,136,-7,7.0,-5.426356589147287,5.426356589147287
12rl2,Light-U-Net,403,401,401,376,25,25.0,6.234413965087282,6.234413965087282,358,43,43.0,10.723192019950124,10.723192019950124
12rr1,Light-U-Net,382,381,381,375,6,6.0,1.574803149606299,1.574803149606299,355,26,26.0,6.824146981627297,6.824146981627297
12rr2,Light-U-Net,401,398,398,388,10,10.0,2.512562814070352,2.512562814070352,379,19,19.0,4.773869346733668,4.773869346733668
12rr3,Light-U-Net,329,329,329,348,-19,19.0,-5.775075987841945,5.775075987841945,336,-7,7.0,-2.127659574468085,2.127659574468085
12ru2,Light-U-Net,338,340,340,341,-1,1.0,-0.29411764705882354,0.29411764705882354,324,16,16.0,4.705882352941177,4.705882352941177
12ru3,Light-U-Net,182,181,181,202,-21,21.0,-11.602209944751381,11.602209944751381,190,-9,9.0,-4.972375690607735,4.972375690607735
13ld3,Light-U-Net,228,228,228,225,3,3.0,1.3157894736842104,1.3157894736842104,220,8,8.0,3.508771929824561,3.508771929824561
13ll1,Light-U-Net,382,383,383,375,8,8.0,2.088772845953003,2.088772845953003,360,23,23.0,6.005221932114883,6.005221932114883
